,area,eccentricity,perimeter
819,7.0,0.377964473009227,6.82842712474619
820,9.0,0.9081223856034109,8.242640687119286
821,1.0,0.0,0.0
822,1.0,0.0,0.0
823,1.0,0.0,0.0
824,2.0,1.0,0.0
825,8.0,0.7329211626115263,7.242640687119286
826,2.0,1.0,0.0
827,2.0,1.0,0.0
828,6.0,0.964307844353273,5.414213562373095
829,2.0,1.0,0.0
830,9.0,0.5612111506528393,7.621320343559643
831,1.0,0.0,0.0
832,12.0,0.6461621652955031,10.242640687119286
833,21.0,0.9663931879455775,19.035533905932738
834,1.0,0.0,0.0
835,3.0,0.816496580927726,3.414213562373095
836,4.0,0.7905694150420949,4.621320343559642
837,2.0,1.0,0.0
838,10.0,0.29277002188456,7.621320343559642
839,1.0,0.0,0.0
840,6.0,0.9463815864611594,5.621320343559642
841,2.0,1.0,0.0
842,24.0,0.909639922029635,20.65685424949238
843,1.0,0.0,0.0
844,1.0,0.0,0.0
845,2.0,1.0,0.0
846,1.0,0.0,0.0
847,6.0,0.8164965809277259,5.414213562373095
848,1.0,0.0,0.0
849,2.0,1.0,0.0
850,9.0,0.786283935618104,7.621320343559642
851,1.0,0.0,0.0
852,4.0,0.9241763718304448,4.414213562373095
853,3.0,0.8164965809277259,1.4142135623730951
854,1.0,0.0,0.0
855,2.0,1.0,0.0
856,3.0,0.97372313034591,1.2071067811865475
857,1.0,0.0,0.0
858,4.0,0.836165849461683,3.414213562373095
859,4.0,0.7905694150420949,4.621320343559642
860,5.0,0.816496580927726,5.207106781186548
861,1.0,0.0,0.0
862,11.0,0.7955512773959743,8.207106781186548
863,2.0,1.0,0.0
864,1.0,0.0,0.0
865,3.0,0.816496580927726,3.414213562373095
866,4.0,0.816496580927726,3.414213562373095
867,4.0,0.9606594016383402,3.414213562373095
868,3.0,0.816496580927726,3.414213562373095
869,6.0,0.8703882797784891,6.414213562373095
870,2.0,1.0,0.0
871,1.0,0.0,0.0
872,6.0,0.6741998624632421,6.242640687119286
873,1.0,0.0,0.0
874,6.0,0.7905694150420949,6.0
875,19.0,0.8353056096363968,10.449747468305834
876,1.0,0.0,0.0
877,1.0,0.0,0.0
878,1.0,0.0,0.0
879,2.0,1.0,0.0
880,6.0,0.6324555320336758,4.414213562373095
881,2.0,1.0,0.0
882,4.0,0.9606594016383402,3.414213562373095
883,1.0,0.0,0.0
884,1.0,0.0,0.0
885,1.0,0.0,0.0
886,2.0,1.0,0.0
887,1.0,0.0,0.0
888,3.0,0.816496580927726,3.414213562373095
889,1.0,0.0,0.0
890,5.0,0.816496580927726,5.207106781186548
891,1.0,0.0,0.0
892,11.0,0.9368897789180592,8.65685424949238
893,2.0,1.0,0.0
894,1.0,0.0,0.0
895,1.0,0.0,0.0
896,1.0,0.0,0.0
897,1.0,0.0,0.0
898,16.0,0.9704989373341222,16.207106781186546
899,1.0,0.0,0.0
900,1.0,0.0,0.0
901,2.0,1.0,0.0
902,2.0,1.0,0.0
903,5.0,0.816496580927726,5.207106781186548
904,1.0,0.0,0.0
905,6.0,0.674199862463242,6.242640687119286
906,1.0,0.0,0.0
907,1.0,0.0,0.0
908,1.0,0.0,0.0
909,2.0,1.0,0.0
910,5.0,0.816496580927726,5.207106781186548
911,12.0,0.9561828874675149,12.0
912,1.0,0.0,0.0
913,2.0,1.0,0.0
914,2.0,1.0,0.0
915,3.0,0.816496580927726,3.414213562373095
916,2.0,1.0,0.0
917,1.0,0.0,0.0
918,2.0,1.0,0.0
919,1.0,0.0,0.0
920,3.0,0.97372313034591,1.2071067811865475
921,3.0,0.97372313034591,1.2071067811865475
922,2.0,1.0,0.0
923,3.0,1.0,1.0
924,5.0,0.816496580927726,5.207106781186548
925,1.0,0.0,0.0
926,2.0,1.0,0.0
927,1.0,0.0,0.0
928,1.0,0.0,0.0
929,2.0,1.0,0.0
930,5.0,0.97179218825223,4.621320343559642
931,1.0,0.0,0.0
932,2.0,1.0,0.0
933,18.0,0.6705579655820348,13.899494936611664
934,1.0,0.0,0.0
935,3.0,0.816496580927726,3.414213562373095
936,2.0,1.0,0.0
937,1.0,0.0,0.0
938,1.0,0.0,0.0
939,11.0,0.9543222608775214,11.414213562373096
940,9.0,0.9294403032006735,9.207106781186548
941,1.0,0.0,0.0
942,17.0,0.8605486735134344,14.035533905932738
943,1.0,0.0,0.0
944,3.0,0.816496580927726,3.414213562373095
945,1.0,0.0,0.0
946,1.0,0.0,0.0
947,1.0,0.0,0.0
948,1.0,0.0,0.0
949,7.0,0.7238845965239823,6.207106781186548
950,1.0,0.0,0.0
951,2.0,1.0,0.0
952,1.0,0.0,0.0
953,1.0,0.0,0.0
954,2.0,1.0,0.0
955,1.0,0.0,0.0
956,3.0,1.0,1.0
957,1.0,0.0,0.0
958,2.0,1.0,0.0
959,2.0,1.0,0.0
960,1.0,0.0,0.0
961,6.0,0.8703882797784892,6.207106781186548
962,1.0,0.0,0.0
963,1.0,0.0,0.0
964,2.0,1.0,0.0
965,1.0,0.0,0.0
966,1.0,0.0,0.0
967,1.0,0.0,0.0
968,4.0,0.7905694150420949,4.621320343559642
969,2.0,1.0,0.0
970,2.0,1.0,0.0
971,1.0,0.0,0.0
972,1.0,0.0,0.0
973,1.0,0.0,0.0
974,9.0,0.5527054694548172,8.621320343559642
975,3.0,0.816496580927726,3.414213562373095
976,3.0,0.97372313034591,1.2071067811865475
977,6.0,0.8164965809277259,5.414213562373095
978,1.0,0.0,0.0
979,1.0,0.0,0.0
980,8.0,0.713214926384501,7.414213562373095
981,1.0,0.0,0.0
982,1.0,0.0,0.0
983,1.0,0.0,0.0
984,3.0,0.816496580927726,3.414213562373095
985,1.0,0.0,0.0
986,1.0,0.0,0.0
987,2.0,1.0,0.0
988,7.0,0.8886656215775005,7.207106781186548
989,1.0,0.0,0.0
990,10.0,0.791741358748446,8.207106781186548
991,5.0,0.816496580927726,5.207106781186548
992,2.0,1.0,0.0
993,6.0,0.487950036474267,6.414213562373095
994,5.0,0.787091262435293,5.621320343559642
995,1.0,0.0,0.0
996,2.0,1.0,0.0
997,1.0,0.0,0.0
998,1.0,0.0,0.0
999,4.0,0.7905694150420949,4.621320343559642
1000,1.0,0.0,0.0
1001,4.0,0.0,4.0
1002,1.0,0.0,0.0
1003,6.0,0.78637743917759,5.414213562373095
1004,12.0,0.6831300510639732,10.0
1005,1.0,0.0,0.0
1006,6.0,0.7905694150420949,6.0
1007,2.0,1.0,0.0
1008,6.0,0.7905694150420949,6.0
1009,1.0,0.0,0.0
1010,2.0,1.0,0.0
1011,1.0,0.0,0.0
1012,2.0,1.0,0.0
1013,2.0,1.0,0.0
1014,2.0,1.0,0.0
1015,11.0,0.7084437526351621,9.414213562373096
1016,1.0,0.0,0.0
1017,5.0,0.9380831519646858,5.414213562373095
1018,4.0,0.0,4.0
1019,8.0,0.8416254115301731,7.207106781186548
1020,4.0,0.7905694150420949,4.621320343559642
1021,1.0,0.0,0.0
1022,3.0,0.816496580927726,3.414213562373095
1023,2.0,1.0,0.0
1024,1.0,0.0,0.0
1025,1.0,0.0,0.0
1026,1.0,0.0,0.0
1027,4.0,0.9606594016383402,3.414213562373095
1028,1.0,0.0,0.0
1029,4.0,0.9606594016383402,3.414213562373095
1030,6.0,0.8063287803108177,5.207106781186548
1031,1.0,0.0,0.0
1032,2.0,1.0,0.0
1033,4.0,0.9241763718304448,4.414213562373095
1034,4.0,0.9128709291752769,3.2071067811865475
1035,1.0,0.0,0.0
1036,6.0,0.9606594016383402,6.414213562373095
1037,2.0,1.0,0.0
1038,1.0,0.0,0.0
1039,6.0,0.9571277480514976,6.035533905932738
1040,9.0,0.887960344105006,9.621320343559642
1041,4.0,0.9128709291752769,3.2071067811865475
1042,9.0,0.6945875203623408,8.242640687119284
1043,1.0,0.0,0.0
1044,1.0,0.0,0.0
1045,1.0,0.0,0.0
1046,1.0,0.0,0.0
1047,1.0,0.0,0.0
1048,1.0,0.0,0.0
1049,5.0,0.816496580927726,5.207106781186548
1050,1.0,0.0,0.0
1051,1.0,0.0,0.0
1052,1.0,0.0,0.0
1053,3.0,0.97372313034591,1.2071067811865475
1054,6.0,0.8703882797784892,6.207106781186548
1055,2.0,1.0,0.0
1056,5.0,0.816496580927726,5.207106781186548
1057,6.0,0.6741998624632421,6.242640687119286
1058,2.0,1.0,0.0
1059,8.0,0.9260594937045158,7.207106781186548
1060,1.0,0.0,0.0
1061,3.0,0.97372313034591,1.2071067811865475
1062,1.0,0.0,0.0
1063,2.0,1.0,0.0
1064,2.0,1.0,0.0
1065,1.0,0.0,0.0
1066,5.0,0.816496580927726,5.207106781186548
1067,1.0,0.0,0.0
1068,6.0,0.9128709291752768,6.414213562373095
1069,5.0,0.816496580927726,5.207106781186548
1070,3.0,0.816496580927726,3.414213562373095
1071,2.0,1.0,0.0
1072,1.0,0.0,0.0
1073,4.0,1.0,2.0
1074,4.0,0.7905694150420949,4.621320343559642
1075,1.0,0.0,0.0
1076,1.0,0.0,0.0
1077,3.0,1.0,1.0
1078,1.0,0.0,0.0
1079,1.0,0.0,0.0
1080,1.0,0.0,0.0
1081,3.0,1.0,1.0
1082,1.0,0.0,0.0
1083,2.0,1.0,0.0
1084,1.0,0.0,0.0
1085,1.0,0.0,0.0
1086,4.0,0.7905694150420949,4.621320343559642
1087,1.0,0.0,0.0
1088,1.0,0.0,0.0
1089,1.0,0.0,0.0
1090,1.0,0.0,0.0
1091,1.0,0.0,0.0
1092,1.0,0.0,0.0
1093,1.0,0.0,0.0
1094,3.0,1.0,1.0
1095,1.0,0.0,0.0
1096,3.0,1.0,1.0
1097,6.0,0.8164965809277259,5.414213562373095
1098,8.0,0.8565348226437695,7.207106781186548
1099,1.0,0.0,0.0
1100,9.0,0.9629699485807273,9.621320343559642
1101,13.0,0.967019731543574,11.207106781186548
1102,3.0,0.97372313034591,1.2071067811865475
1103,4.0,0.7905694150420949,4.621320343559642
1104,16.0,0.973537832931536,16.207106781186546
1105,1.0,0.0,0.0
1106,9.0,0.0,8.0
1107,2.0,1.0,0.0
1108,6.0,0.8703882797784892,6.207106781186548
1109,1.0,0.0,0.0
1110,3.0,0.97372313034591,1.2071067811865475
1111,10.0,0.7448668762764084,8.65685424949238
1112,2.0,1.0,0.0
1113,1.0,0.0,0.0
1114,2.0,1.0,0.0
1115,2.0,1.0,0.0
1116,2.0,1.0,0.0
1117,13.0,0.523556754446835,10.242640687119284
1118,1.0,0.0,0.0
1119,2.0,1.0,0.0
1120,1.0,0.0,0.0
1121,1.0,0.0,0.0
1122,2.0,1.0,0.0
1123,2.0,1.0,0.0
1124,22.0,0.5169568062633081,15.071067811865476
1125,1.0,0.0,0.0
1126,2.0,1.0,0.0
1127,1.0,0.0,0.0
1128,1.0,0.0,0.0
1129,11.0,0.9671233283023926,11.207106781186548
1130,6.0,0.9606594016383402,6.414213562373095
1131,3.0,1.0,1.0
1132,1.0,0.0,0.0
1133,1.0,0.0,0.0
1134,1.0,0.0,0.0
1135,1.0,0.0,0.0
1136,1.0,0.0,0.0
1137,1.0,0.0,0.0
1138,1.0,0.0,0.0
1139,2.0,1.0,0.0
1140,1.0,0.0,0.0
1141,6.0,0.9128709291752768,6.414213562373095
1142,3.0,0.816496580927726,3.414213562373095
1143,1.0,0.0,0.0
1144,1.0,0.0,0.0
1145,3.0,0.97372313034591,1.2071067811865475
1146,1.0,0.0,0.0
1147,1.0,0.0,0.0
1148,2.0,1.0,0.0
1149,2.0,1.0,0.0
1150,1.0,0.0,0.0
1151,1.0,0.0,0.0
1152,1.0,0.0,0.0
1153,1.0,0.0,0.0
1154,2.0,1.0,0.0
1155,10.0,0.6546536707079772,8.207106781186548
1156,1.0,0.0,0.0
1157,1.0,0.0,0.0
1158,1.0,0.0,0.0
1159,1.0,0.0,0.0
1160,2.0,1.0,0.0
1161,1.0,0.0,0.0
1162,9.0,0.852165368318665,8.414213562373096
1163,1.0,0.0,0.0
1164,10.0,0.7974069660082093,9.242640687119284
1165,1.0,0.0,0.0
1166,1.0,0.0,0.0
1167,1.0,0.0,0.0
1168,15.0,0.8311447344316188,13.48528137423857
1169,2.0,1.0,0.0
1170,1.0,0.0,0.0
1171,1.0,0.0,0.0
1172,10.0,0.6546536707079772,8.207106781186548
1173,1.0,0.0,0.0
1174,1.0,0.0,0.0
1175,2.0,1.0,0.0
1176,5.0,0.0,5.656854249492381
1177,1.0,0.0,0.0
1178,1.0,0.0,0.0
1179,8.0,0.85146931829632,7.414213562373095
1180,2.0,1.0,0.0
1181,1.0,0.0,0.0
1182,3.0,0.816496580927726,3.414213562373095
1183,6.0,0.9752450366710832,6.82842712474619
1184,1.0,0.0,0.0
1185,1.0,0.0,0.0
1186,1.0,0.0,0.0
1187,1.0,0.0,0.0
1188,1.0,0.0,0.0
1189,8.0,0.6123724356957945,7.414213562373095
1190,1.0,0.0,0.0
1191,1.0,0.0,0.0
1192,9.0,0.9115599970763332,8.414213562373096
1193,4.0,0.0,4.0
1194,5.0,0.8846517369293827,4.0
1195,13.0,0.9486294676916808,12.65685424949238
1196,5.0,0.816496580927726,5.207106781186548
1197,1.0,0.0,0.0
1198,4.0,0.0,4.0
1199,1.0,0.0,0.0
1200,1.0,0.0,0.0
1201,1.0,0.0,0.0
1202,1.0,0.0,0.0
1203,1.0,0.0,0.0
1204,1.0,0.0,0.0
1205,1.0,0.0,0.0
1206,1.0,0.0,0.0
1207,1.0,0.0,0.0
1208,1.0,0.0,0.0
1209,4.0,0.9606594016383402,3.414213562373095
1210,1.0,0.0,0.0
1211,1.0,0.0,0.0
1212,3.0,0.97372313034591,1.2071067811865475
1213,1.0,0.0,0.0
1214,3.0,0.816496580927726,3.414213562373095
1215,5.0,0.9380831519646858,5.414213562373095
1216,9.0,0.890870806374748,8.242640687119286
1217,2.0,1.0,0.0
1218,1.0,0.0,0.0
1219,1.0,0.0,0.0
1220,3.0,0.816496580927726,3.414213562373095
1221,4.0,0.9241763718304448,4.414213562373095
1222,2.0,1.0,0.0
1223,1.0,0.0,0.0
1224,1.0,0.0,0.0
1225,4.0,0.0,4.0
1226,1.0,0.0,0.0
1227,1.0,0.0,0.0
1228,12.0,0.9117385760667233,12.828427124746192
1229,4.0,1.0,2.0
1230,1.0,0.0,0.0
1231,1.0,0.0,0.0
1232,2.0,1.0,0.0
1233,3.0,0.816496580927726,3.414213562373095
1234,8.0,0.898935754840111,8.035533905932738
1235,1.0,0.0,0.0
1236,9.0,0.9670841734622437,7.207106781186548
1237,1.0,0.0,0.0
1238,4.0,0.0,4.0
1239,1.0,0.0,0.0
1240,2.0,1.0,0.0
1241,5.0,0.9380831519646858,5.414213562373095
1242,1.0,0.0,0.0
1243,11.0,0.9364523207770854,9.242640687119284
1244,1.0,0.0,0.0
1245,1.0,0.0,0.0
1246,7.0,0.8017837257372731,6.207106781186548
1247,14.0,0.6381458095618924,12.035533905932738
1248,1.0,0.0,0.0
1249,1.0,0.0,0.0
1250,1.0,0.0,0.0
1251,8.0,0.8791950329953538,6.207106781186548
1252,1.0,0.0,0.0
1253,1.0,0.0,0.0
1254,1.0,0.0,0.0
1255,1.0,0.0,0.0
1256,1.0,0.0,0.0
1257,2.0,1.0,0.0
1258,1.0,0.0,0.0
1259,1.0,0.0,0.0
1260,2.0,1.0,0.0
1261,2.0,1.0,0.0
1262,9.0,0.8304547985373997,8.207106781186548
1263,3.0,0.816496580927726,3.414213562373095
1264,1.0,0.0,0.0
1265,8.0,0.8660254037844386,8.414213562373096
1266,1.0,0.0,0.0
1267,1.0,0.0,0.0
1268,2.0,1.0,0.0
1269,6.0,0.7905694150420949,6.0
1270,2.0,1.0,0.0
1271,1.0,0.0,0.0
1272,2.0,1.0,0.0
1273,1.0,0.0,0.0
1274,1.0,0.0,0.0
1275,3.0,0.816496580927726,3.414213562373095
1276,1.0,0.0,0.0
1277,2.0,1.0,0.0
1278,2.0,1.0,0.0
1279,1.0,0.0,0.0
1280,5.0,0.787091262435293,5.621320343559642
1281,1.0,0.0,0.0
1282,1.0,0.0,0.0
1283,8.0,0.8843384945005575,8.242640687119284
1284,1.0,0.0,0.0
1285,3.0,0.97372313034591,1.2071067811865475
1286,1.0,0.0,0.0
1287,1.0,0.0,0.0
1288,1.0,0.0,0.0
1289,1.0,0.0,0.0
1290,7.0,0.9521734783840197,7.621320343559643
1291,4.0,0.0,4.0
1292,3.0,0.816496580927726,3.414213562373095
1293,1.0,0.0,0.0
1294,2.0,1.0,0.0
1295,1.0,0.0,0.0
1296,7.0,0.3779644730092273,6.82842712474619
1297,1.0,0.0,0.0
1298,2.0,1.0,0.0
1299,2.0,1.0,0.0
1300,7.0,0.7894962892618668,7.621320343559643
1301,1.0,0.0,0.0
1302,3.0,0.816496580927726,3.414213562373095
1303,5.0,0.816496580927726,5.207106781186548
1304,2.0,1.0,0.0
1305,1.0,0.0,0.0
1306,6.0,0.8164965809277259,5.414213562373095
1307,1.0,0.0,0.0
1308,1.0,0.0,0.0
1309,1.0,0.0,0.0
1310,4.0,0.7905694150420949,4.621320343559642
1311,5.0,0.816496580927726,5.207106781186548
1312,1.0,0.0,0.0
1313,11.0,0.7656871909717038,8.82842712474619
1314,10.0,0.6831300510639732,8.82842712474619
1315,1.0,0.0,0.0
1316,2.0,1.0,0.0
1317,4.0,0.0,4.0
1318,1.0,0.0,0.0
1319,1.0,0.0,0.0
1320,4.0,0.0,4.0
1321,8.0,0.892775036020812,8.65685424949238
1322,3.0,0.816496580927726,3.414213562373095
1323,1.0,0.0,0.0
1324,3.0,1.0,1.0
1325,1.0,0.0,0.0
1326,1.0,0.0,0.0
1327,7.0,0.8329931278350429,7.65685424949238
1328,3.0,0.816496580927726,3.414213562373095
1329,14.0,0.6072856123196265,11.414213562373096
1330,8.0,0.8124097554365945,7.035533905932738
1331,4.0,0.0,4.0
1332,2.0,1.0,0.0
1333,3.0,0.97372313034591,1.2071067811865475
1334,3.0,0.816496580927726,3.414213562373095
1335,1.0,0.0,0.0
1336,1.0,0.0,0.0
1337,2.0,1.0,0.0
1338,1.0,0.0,0.0
1339,1.0,0.0,0.0
1340,2.0,1.0,0.0
1341,1.0,0.0,0.0
1342,2.0,1.0,0.0
1343,1.0,0.0,0.0
1344,4.0,0.7905694150420949,4.621320343559642
1345,1.0,0.0,0.0
1346,1.0,0.0,0.0
1347,2.0,1.0,0.0
1348,9.0,0.662620102749181,8.449747468305834
1349,5.0,0.816496580927726,5.207106781186548
1350,3.0,1.0,1.0
1351,1.0,0.0,0.0
1352,1.0,0.0,0.0
1353,9.0,0.6945875203623408,8.242640687119284
1354,1.0,0.0,0.0
1355,1.0,0.0,0.0
1356,1.0,0.0,0.0
1357,1.0,0.0,0.0
1358,1.0,0.0,0.0
1359,1.0,0.0,0.0
1360,6.0,0.8703882797784891,6.414213562373095
1361,1.0,0.0,0.0
1362,13.0,0.8821786259924815,11.863961030678928
1363,1.0,0.0,0.0
1364,2.0,1.0,0.0
1365,1.0,0.0,0.0
1366,1.0,0.0,0.0
1367,3.0,0.97372313034591,1.2071067811865475
1368,1.0,0.0,0.0
1369,1.0,0.0,0.0
1370,1.0,0.0,0.0
1371,1.0,0.0,0.0
1372,1.0,0.0,0.0
1373,1.0,0.0,0.0
1374,4.0,0.9851714310094161,2.414213562373095
1375,6.0,0.674199862463242,6.242640687119286
1376,1.0,0.0,0.0
1377,8.0,0.6746451779882773,7.035533905932738
1378,1.0,0.0,0.0
1379,1.0,0.0,0.0
1380,14.0,0.802915187136018,9.65685424949238
1381,10.0,0.8500612866300704,9.035533905932738
1382,3.0,0.816496580927726,3.414213562373095
1383,16.0,0.9610716964747879,15.828427124746192
1384,1.0,0.0,0.0
1385,1.0,0.0,0.0
1386,2.0,1.0,0.0
1387,5.0,0.816496580927726,5.207106781186548
1388,1.0,0.0,0.0
1389,1.0,0.0,0.0
1390,9.0,0.969108536012465,9.82842712474619
1391,5.0,0.0,5.656854249492381
1392,8.0,0.7384255845247096,7.82842712474619
1393,1.0,0.0,0.0
1394,3.0,0.97372313034591,1.2071067811865475
1395,3.0,0.97372313034591,1.2071067811865475
1396,3.0,0.816496580927726,3.414213562373095
1397,1.0,0.0,0.0
1398,4.0,0.9606594016383402,3.414213562373095
1399,3.0,0.816496580927726,3.414213562373095
1400,1.0,0.0,0.0
1401,1.0,0.0,0.0
1402,2.0,1.0,0.0
1403,1.0,0.0,0.0
1404,2.0,1.0,0.0
1405,1.0,0.0,0.0
1406,2.0,1.0,0.0
1407,2.0,1.0,0.0
1408,11.0,0.906088017514123,10.242640687119284
1409,3.0,0.97372313034591,1.2071067811865475
1410,5.0,0.8004714123777822,4.82842712474619
1411,2.0,1.0,0.0
1412,1.0,0.0,0.0
1413,4.0,0.7905694150420949,4.621320343559642
1414,1.0,0.0,0.0
1415,1.0,0.0,0.0
1416,2.0,1.0,0.0
1417,1.0,0.0,0.0
1418,1.0,0.0,0.0
1419,1.0,0.0,0.0
1420,2.0,1.0,0.0
1421,3.0,0.816496580927726,3.414213562373095
1422,1.0,0.0,0.0
1423,2.0,1.0,0.0
1424,4.0,0.9128709291752769,3.2071067811865475
1425,1.0,0.0,0.0
1426,7.0,0.7268710698001566,7.242640687119286
1427,2.0,1.0,0.0
1428,2.0,1.0,0.0
1429,1.0,0.0,0.0
1430,2.0,1.0,0.0
1431,1.0,0.0,0.0
1432,7.0,0.690065559342354,7.621320343559642
1433,1.0,0.0,0.0
1434,1.0,0.0,0.0
1435,1.0,0.0,0.0
1436,6.0,0.8703882797784891,6.414213562373095
1437,1.0,0.0,0.0
1438,3.0,0.816496580927726,3.414213562373095
1439,2.0,1.0,0.0
1440,3.0,0.816496580927726,3.414213562373095
1441,8.0,0.6123724356957945,7.414213562373095
1442,5.0,0.9134685727996258,3.414213562373095
1443,1.0,0.0,0.0
1444,1.0,0.0,0.0
1445,1.0,0.0,0.0
1446,13.0,0.700365295101988,10.035533905932738
1447,1.0,0.0,0.0
1448,2.0,1.0,0.0
1449,7.0,0.8785816084295586,7.414213562373096
1450,15.0,0.979415680660755,13.035533905932738
1451,7.0,0.6430787000116572,6.621320343559642
1452,5.0,0.8004714123777822,4.82842712474619
1453,1.0,0.0,0.0
1454,2.0,1.0,0.0
1455,10.0,0.9526258277871559,10.414213562373096
1456,1.0,0.0,0.0
1457,14.0,0.5512523762486938,11.65685424949238
1458,1.0,0.0,0.0
1459,2.0,1.0,0.0
1460,1.0,0.0,0.0
1461,3.0,0.97372313034591,1.2071067811865475
1462,14.0,0.7438592201135568,11.82842712474619
1463,3.0,0.816496580927726,3.414213562373095
1464,6.0,0.9128709291752769,6.621320343559642
1465,1.0,0.0,0.0
1466,1.0,0.0,0.0
1467,7.0,0.7238845965239823,6.207106781186548
1468,7.0,0.6793662204867574,6.207106781186548
1469,2.0,1.0,0.0
1470,1.0,0.0,0.0
1471,1.0,0.0,0.0
1472,1.0,0.0,0.0
1473,1.0,0.0,0.0
1474,2.0,1.0,0.0
1475,2.0,1.0,0.0
1476,2.0,1.0,0.0
1477,1.0,0.0,0.0
1478,1.0,0.0,0.0
1479,1.0,0.0,0.0
1480,5.0,0.9118146230702718,4.621320343559642
1481,1.0,0.0,0.0
1482,4.0,0.7905694150420949,4.621320343559642
1483,1.0,0.0,0.0
1484,1.0,0.0,0.0
1485,2.0,1.0,0.0
1486,8.0,0.9334286130501284,7.207106781186548
1487,1.0,0.0,0.0
1488,1.0,0.0,0.0
1489,1.0,0.0,0.0
1490,7.0,0.8886656215775005,7.207106781186548
1491,1.0,0.0,0.0
1492,1.0,0.0,0.0
1493,1.0,0.0,0.0
1494,1.0,0.0,0.0
1495,1.0,0.0,0.0
1496,3.0,0.816496580927726,3.414213562373095
1497,2.0,1.0,0.0
1498,1.0,0.0,0.0
1499,3.0,0.816496580927726,3.414213562373095
1500,1.0,0.0,0.0
1501,1.0,0.0,0.0
1502,1.0,0.0,0.0
1503,9.0,0.7209407525088531,7.863961030678928
1504,8.0,0.6123724356957945,7.414213562373095
1505,1.0,0.0,0.0
1506,5.0,0.9380831519646858,5.414213562373095
1507,1.0,0.0,0.0
1508,2.0,1.0,0.0
1509,1.0,0.0,0.0
1510,8.0,0.9604336262479441,7.414213562373096
1511,1.0,0.0,0.0
1512,1.0,0.0,0.0
1513,2.0,1.0,0.0
1514,1.0,0.0,0.0
1515,3.0,0.816496580927726,3.414213562373095
1516,2.0,1.0,0.0
1517,1.0,0.0,0.0
1518,1.0,0.0,0.0
1519,11.0,0.674199862463242,8.414213562373096
1520,9.0,0.80860754006264,7.449747468305832
1521,1.0,0.0,0.0
1522,1.0,0.0,0.0
1523,2.0,1.0,0.0
1524,4.0,0.9241763718304448,4.414213562373095
1525,1.0,0.0,0.0
1526,6.0,0.9574271077563381,4.207106781186548
1527,1.0,0.0,0.0
1528,2.0,1.0,0.0
1529,1.0,0.0,0.0
1530,6.0,0.9128709291752768,6.414213562373095
1531,5.0,0.816496580927726,5.207106781186548
1532,1.0,0.0,0.0
1533,6.0,0.48795003647426677,6.414213562373095
1534,3.0,0.816496580927726,3.414213562373095
1535,1.0,0.0,0.0
1536,4.0,0.9241763718304448,4.414213562373095
1537,1.0,0.0,0.0
1538,2.0,1.0,0.0
1539,1.0,0.0,0.0
1540,1.0,0.0,0.0
1541,5.0,0.9380831519646858,5.414213562373095
1542,1.0,0.0,0.0
1543,1.0,0.0,0.0
1544,3.0,0.816496580927726,3.414213562373095
1545,1.0,0.0,0.0
1546,6.0,0.9571277480514977,6.035533905932738
1547,5.0,0.97179218825223,4.621320343559642
1548,1.0,0.0,0.0
1549,1.0,0.0,0.0
1550,7.0,0.8329931278350429,7.65685424949238
1551,2.0,1.0,0.0
1552,7.0,0.832993127835043,7.65685424949238
1553,1.0,0.0,0.0
1554,2.0,1.0,0.0
1555,1.0,0.0,0.0
1556,2.0,1.0,0.0
1557,1.0,0.0,0.0
1558,5.0,0.816496580927726,5.207106781186548
1559,1.0,0.0,0.0
1560,1.0,0.0,0.0
1561,1.0,0.0,0.0
1562,3.0,0.97372313034591,1.2071067811865475
1563,1.0,0.0,0.0
1564,1.0,0.0,0.0
1565,1.0,0.0,0.0
1566,3.0,1.0,1.0
1567,2.0,1.0,0.0
1568,1.0,0.0,0.0
1569,1.0,0.0,0.0
1570,2.0,1.0,0.0
1571,5.0,0.816496580927726,5.207106781186548
1572,3.0,0.816496580927726,3.414213562373095
1573,1.0,0.0,0.0
1574,1.0,0.0,0.0
1575,1.0,0.0,0.0
1576,2.0,1.0,0.0
1577,2.0,1.0,0.0
1578,1.0,0.0,0.0
1579,10.0,0.41625220270706703,9.242640687119284
1580,1.0,0.0,0.0
1581,1.0,0.0,0.0
1582,1.0,0.0,0.0
1583,1.0,0.0,0.0
1584,3.0,1.0,1.0
1585,4.0,0.9851714310094161,2.414213562373095
1586,3.0,0.97372313034591,1.2071067811865475
1587,2.0,1.0,0.0
1588,1.0,0.0,0.0
1589,2.0,1.0,0.0
1590,1.0,0.0,0.0
1591,4.0,0.9241763718304448,4.414213562373095
1592,2.0,1.0,0.0
1593,4.0,0.0,4.0
1594,1.0,0.0,0.0
1595,1.0,0.0,0.0
1596,2.0,1.0,0.0
1597,1.0,0.0,0.0
1598,2.0,1.0,0.0
1599,3.0,0.816496580927726,3.414213562373095
1600,4.0,0.9128709291752769,3.2071067811865475
1601,1.0,0.0,0.0
1602,1.0,0.0,0.0
1603,1.0,0.0,0.0
1604,1.0,0.0,0.0
1605,1.0,0.0,0.0
1606,1.0,0.0,0.0
1607,2.0,1.0,0.0
1608,5.0,0.8004714123777822,4.82842712474619
1609,4.0,0.836165849461683,3.414213562373095
1610,4.0,0.7905694150420949,4.621320343559642
1611,1.0,0.0,0.0
1612,2.0,1.0,0.0
1613,5.0,0.9557961393962537,4.207106781186548
1614,8.0,0.7950972173652757,7.82842712474619
